latitude,longitude,label
25.037664510690277,88.46237670740884,0
26.9071,87.9217,1
29.2177661842727,95.74722139081753,0
26.1985,91.7998,1
24.7679,93.4108,1
25.8143,90.5763,1
23.7131,92.7362,1
21.849178392778416,95.32278140846282,0
23.32076389926216,95.51485134178276,0
24.665055208485313,94.15775505336033,0
22.238387741701867,96.00720601896009,0
23.19807165,94.29816252,1
25.900772871774265,95.69159053695833,0
26.49349035,91.72137514,1
23.795035178506147,89.13471600094095,0
29.479407383649722,96.73301225816888,0
24.21988831,93.20266204,1
28.41482353624229,90.98414092661775,0
25.6269,94.1139,1
22.3513,91.8295,1
24.2451,94.0691,1
26.7973,88.1389,1
28.213410300892846,96.82901127607454,0
23.899,94.1434,1
25.487004037657563,95.87178878555834,0
26.2632687,94.81481951,1
27.5003,90.5081,1
27.0605,88.255,1
27.5754,91.9754,1
25.5772,91.8666,1
28.065980413676442,94.23778164599999,0
28.435847262078706,95.39730186100968,0
21.88199557295081,90.72116658748634,0
27.163,94.0,1
21.90470663619905,93.13815553076353,0
25.4192,94.108,1
25.1775,93.0123,1
24.33197035,91.8008536,1
24.83254076166832,90.13347311642347,0
25.670398502623858,95.2283927376825,0
27.2084,88.4909,1
22.59420297,92.16404889,1
25.67,94.1066,1
23.7118,90.4077,1
24.7505,93.4221,1
28.704248285054064,89.231275545432,0
25.30109075375044,90.17497267755999,0
28.96607502394967,90.37244402307888,0
22.6205,91.6591,1
26.765838527429445,97.28606150039556,0
23.4002416115754,94.36072034522877,0
26.86093119995778,95.68789240300357,0
25.890433963550684,95.8991420630391,0
25.4243,88.2746,1
24.124978847502728,90.27853918900816,0
24.5686881059772,93.14727124574055,0
22.071278694846512,95.81832224860558,0
22.797977696707605,91.45418274697849,0
24.00941851355993,94.86688708833123,0
25.6263,94.1057,1
26.56636244,93.13195098,1
27.14182304820002,95.0236399701824,0
24.971771775385005,95.0436337573579,0
24.506937,91.588893,1
27.6047,88.6463,1
26.851822226370246,90.10864495337925,0
25.6183,96.2964,1
27.1344,88.4575,1
26.30329291853475,96.04784441916132,0
24.70412149,92.23034662,1
25.74282937756142,95.35267684271642,0
24.482815856810618,89.33983821742095,0
26.8928,89.4497,1
21.649932292685165,88.21033193715907,0
27.54295099,88.59676956,1
27.840155791047625,93.2895022005846,0
27.81987731387803,87.94414517413787,0
24.4136,91.7561,1
26.1964,91.7652,1
28.26298734881076,88.84971830469448,0
23.754173861630203,92.27829579087759,0
27.70799929236996,95.97566362584115,0
23.873662603956515,89.30152920515842,0
27.6291,87.9436,1
25.71114671787339,94.4485200706925,0
26.016623807263706,89.02146168748801,0
22.447612497691694,97.44100579028914,0
23.7736,94.1201,1
27.3425,88.6236,1
25.193587552412094,89.11628502613647,0
23.209978393593452,92.51071891687197,0
25.0821,91.7783,1
25.6566,96.3495,1
26.8905,88.2789,1
23.547391427496358,88.568489981326,0
27.333014383602794,89.46004488752153,0
26.1314,91.7548,1
28.1737,94.7596,1
25.1941,94.4481,1
29.011440031416832,94.23487053517096,0
25.7658,93.9413,1
27.3341,88.6083,1
25.08303063,94.23757741,1
28.0822,96.5316,1
29.2409,95.9761,1
29.075595562383953,96.3166931122792,0
26.1963,91.8074,1
25.640606728284723,92.04957081397069,0
27.6603695085922,95.08435542319918,0
24.14633037756744,95.03557373612202,0
27.05374234,88.42572376,1
25.3908,94.0926,1
27.0971,90.4032,1
27.0875,88.6556,1
25.6115,96.2907,1
26.89,88.47,1
28.206696935700133,94.19406094107251,0
25.5007,93.9854,1
22.100518951209345,89.48599141876642,0
27.581722364375135,93.64327015714971,0
25.10402963694162,87.82595450924799,0
24.9667,93.55,1
26.149,91.7351,1
21.706241198289586,94.21225913319397,0
22.287342969215672,97.34640255024988,0
21.91919214288941,89.49018815363992,0
25.86472231364418,96.56810714413096,0
24.79591421,93.72386429,1
26.1309,91.8383,1
25.606,96.275,1
26.16191611669136,91.0336117497874,0
24.277630122467592,95.39156285970189,0
25.7238,89.9032,1
27.3383,88.6069,1
28.738707826721416,91.87539212240223,0
28.129658488019665,93.96517552918402,0
27.776955394326027,92.3849089552244,0
22.9231,96.5016,1
25.4477,94.0489,1
24.299682749761473,97.49910593653934,0
27.0678,88.456,1
28.993236701699953,90.38968487387639,0
23.83007431224822,93.55996859265976,0
22.10797182274448,94.73564263897984,0
23.5397,93.3783,1
22.9,96.48,1
22.3605,91.8236,1
23.8447,93.0514,1
26.1844,91.7896,1
27.5205,89.7466,1
22.64753,92.15455,1
27.0087,88.443,1
22.22106700596975,94.90388974901062,0
29.309648263447702,96.18667525333365,0
25.792578466152474,87.93501095447874,0
23.213541289671202,89.54855035190539,0
27.2948,87.9377,1
27.21898773,89.5187916,1
26.8727,94.9275,1
25.5718,94.1211,1
22.600522825416633,89.9974675513787,0
28.807895795853575,92.94926802491702,0
24.1077,94.0396,1
22.82035784962807,91.72187169063508,0
27.1758,88.5294,1
24.4072,94.0644,1
25.623005841675248,87.95942291639717,0
25.697094952868863,97.27308812196566,0
24.7625,93.4341,1
23.728361157335524,91.89225190639372,0
27.092916,93.61882043,1
26.7903,88.11,1
24.884059887921303,92.21358116318969,0
26.8597,89.3903,1
28.97398714946016,91.82494150844805,0
26.627694388638464,90.38820434253967,0
27.3746,88.7648,1
27.167,88.3652,1
23.71014860604948,94.60148237822236,0
25.002066194473862,90.20311411890336,0
25.12915005511114,89.11594127245147,0
29.491218665834708,93.49329590741736,0
25.5006,90.0896,1
22.2092,92.1868,1
22.344,91.8188,1
26.026,97.3715,1
27.08168565,93.60815652,1
24.6596,93.9784,1
25.305032223544558,90.91880959994015,0
27.8997,93.3497,1
26.401218582094103,96.44683148036124,0
26.91877829480327,90.82598527062854,0
27.3543,88.6428,1
29.195288817542693,88.68587080032056,0
23.176056246171903,91.39075538103376,0
25.0604,93.9877,1
29.247189002491794,94.79428858383764,0
23.595642099474787,93.97999975982339,0
26.84850975,88.26181745,1
26.71469963718888,95.65521440167032,0
26.0101,94.5282,1
26.09849544142916,93.34765011580217,0
23.397645615420597,92.4871181922744,0
22.2009,92.2168,1
26.40858624428372,95.7387405375445,0
26.51956833362472,88.86359656440139,0
27.0375,88.2627,1
24.712938036100482,92.44612453668412,0
26.5836,93.0038,1
23.414379698621204,93.70605517069507,0
27.6163,88.6586,1
27.4373,90.4678,1
21.761730294840376,97.02975879619628,0
22.35037081,91.83258101,1
23.861846031066154,97.4291128231809,0
24.5202,92.7239,1
21.901747081125126,92.82419017930428,0
28.396880108896532,96.7352756146734,0
26.1062,91.8717,1
28.36186475520282,94.3002950423555,0
29.284926111834963,93.0014124871106,0
24.841551678747845,94.68213992721866,0
27.936701152164495,97.18251654881031,0
21.7568019512323,90.02176629805182,0
26.1619,91.7697,1
24.8142,93.5444,1
27.02459801,88.43849551,1
24.7543,93.5039,1
27.5509,88.6475,1
29.296372817005665,95.99800506488508,0
26.8692,88.4695,1
26.9282,88.4553,1
25.022449678165415,96.27964662832679,0
22.24584081362942,95.86818731820608,0
22.9167,93.6833,1
25.1622,92.0104,1
23.700127996463625,88.4371176632051,0
25.90671205602136,89.33626818891075,0
26.8016,88.0499,1
26.32602071152993,93.09748340441824,0
25.8702,94.7844,1
27.1499,88.38,1
28.611,94.9829,1
25.7713,93.8067,1
26.908,87.9258,1
26.2753,94.6654,1
26.99195749,88.42280921,1
29.37075481211737,88.97423413115295,0
25.8782,94.1739,1
26.918543562181863,96.92152760608278,0
23.390150791573795,95.70585895577514,0
25.53070951828657,88.85782389703729,0
26.633635737865742,94.2288567592012,0
26.17342075567177,88.35450314720258,0
21.87693100339788,88.6818212980858,0
26.442705455408245,89.32687600193938,0
27.296680008744413,92.49672629596327,0
23.27277120378024,88.70261750038031,0
27.3034,93.804,1
22.005736329281564,89.9472618407177,0
25.503777416943404,96.94395953521719,0
27.04357147,88.26522126,1
25.502098772449706,94.62561125481184,0
23.65637182,93.02746602,1
23.261739075612475,90.0321129061868,0
25.0634,94.3415,1
26.8826,88.2806,1
23.895030017599822,95.72591011061998,0
26.373048045335906,94.08594323689195,0
28.803439027873345,97.42489425213363,0
24.532830913505116,88.28776094483969,0
22.59420297,92.16404889,1
27.06992579,93.6146564,1
26.74452462,88.40011959,1
28.267138213867508,88.79512039795956,0
23.949648241040705,94.51033540636345,0
24.3527,94.3429,1
27.0366,88.263,1
23.220184530619974,94.7921471915787,0
25.63961883,94.11112157,1
23.7348,92.7187,1
22.037066465093183,96.75295484662352,0
22.82431332595247,95.64772408050122,0
25.722172047093792,94.85417741765184,0
25.83,94.13,1
25.3098633,94.48214677,1
22.6461,97.3193,1
25.088908382665053,89.64502641187588,0
28.36724901104141,87.82750484935616,0
22.857531169584437,95.52144017322976,0
24.016137257361343,92.21181131343677,0
23.205234498136324,88.51062899466643,0
23.188201562443144,89.81554268648844,0
21.9907,92.4951,1
28.822047269945276,93.24565160782382,0
28.8254,96.1509,1
22.2144,92.235,1
26.1868,91.6739,1
23.7281,92.7175,1
27.5798729,91.85672387,1
28.3223418983646,94.60726035989684,0
25.1333,93.9667,1
23.725943,92.7178,1
22.41626297103118,95.05487882396628,0
27.593,88.492,1
27.5161,88.5575,1
25.2946,92.8339,1
25.925789127078527,88.83824898378136,0
28.92138208675558,93.12743049912771,0
25.481623,93.141692,1
28.932788930116935,87.98892440114257,0
27.583849,91.876945,1
24.577545991738763,89.73240489135625,0
25.73318099,93.99655231,1
24.9007,91.8644,1
23.078174422591864,89.22050891729363,0
21.73219855957372,92.02760896765237,0
23.128778498619624,94.76083821524634,0
29.261477814468616,90.93575572687715,0
22.5333,89.4,1
25.393062026914006,94.3813166711733,0
27.097869479805738,94.4801765147573,0
25.1472,91.7483,1
22.386863162320118,92.23400208137355,0
24.67323553213302,97.09427653059718,0
23.7269,92.7265,1
26.02743213564559,90.46245968772881,0
29.08450062221625,87.89846581005517,0
26.03056875809101,96.23766825340346,0
22.92854252937971,97.21288592691562,0
23.24371632725203,93.27050494472118,0
27.339,88.6065,1
21.745256787047246,93.94176852275848,0
25.883497705085585,90.71921378328598,0
28.41397499865133,93.85786126058638,0
23.180612306718032,96.51956897430681,0
27.059,88.4694,1
23.31986530786044,89.68294050748341,0
27.5138,87.8086,1
27.478,88.527,1
27.8385,88.556,1
25.426,94.6024,1
25.5212,90.232,1
25.93632596339545,96.2789343670067,0
21.7255003642252,91.43665293215234,0
26.9978,88.167,1
29.061548316505686,90.59571261500612,0
26.3312531,94.55427723,1
27.410197377035864,95.8409020370763,0
23.473020061551868,90.3693376150311,0
23.094885458900265,97.01123380734509,0
25.35478263898993,95.79949118166135,0
25.25212484025802,95.64365154958062,0
22.465247078018447,90.23861565914913,0
24.9111,94.4759,1
26.90298048,88.29518925,1
27.2743,92.9064,1
24.32420539,93.15020652,1
27.0076,88.251,1
26.888,88.2796,1
25.660517,94.104931,1
25.06466676,94.27420555,1
26.7914,88.363,1
24.004,93.9815,1
23.254566073258268,91.67418489986186,0
25.181453,93.118105,1
26.87324244,88.29184021,1
27.104022,93.61156568,1
24.0896,91.4663,1
25.907233,91.881892,1
29.080721602603024,94.97886626320009,0
22.1334,96.4669,1
28.682583068819817,93.47048410516834,0
24.017423046387822,96.30076597678489,0
26.66354481,94.62220277,1
26.7969,89.591,1
28.8254,96.1517,1
25.61919207,92.7094701,1
29.322740235616372,93.08131885637681,0
23.04503830662167,88.02954501660408,0
27.769793,93.50995626,1
22.533,92.899,1
26.1468,91.6469,1
27.0599,88.4674,1
25.2568,92.3825,1
27.1176,88.1069,1
26.1498,94.6055,1
24.82767572,93.51825,1
22.087925726131605,96.62409804241773,0
25.203,90.5573,1
25.9703,91.8584,1
27.05159849839242,90.04323635336341,0
28.709446606626035,92.38990600332046,0
25.03561729,94.0144205,1
23.285685905190583,90.46778438818046,0
22.65242372,92.15898865,1
29.4903,90.9352,1
27.07083400392404,89.68602179637517,0
26.040748452915178,95.33530551367738,0
24.535643534061183,89.3850041894907,0
25.092576,91.763689,1
26.1984,94.8158,1
26.0977,94.7499,1
29.397864509052035,93.73327432754172,0
25.0985,94.3619,1
26.920887085592636,96.54173140890916,0
28.969347667564108,94.21347551567767,0
23.72988966,92.71495623,1
27.02099026,89.90712175,1
25.72,94.6219,1
25.4538,93.9827,1
25.9611,91.3681,1
22.6461,88.3403,1
23.66733141580957,94.61769293920196,0
22.90813548,92.47207294,1
25.0951,92.3567,1
26.8823,87.9125,1
24.37169581,93.70684171,1
29.463381515941713,97.08598111633883,0
26.0746,97.3668,1
27.260597312833553,88.6304457309928,0
22.131746805279956,89.44884139596054,0
27.957770969218757,93.36877004201519,0
24.697427074880487,94.02237286449399,0
23.685334754918156,92.08782861096846,0
26.72,95.029,1
28.775101107423136,95.79139690848734,0
27.457350729322602,94.45225507951992,0
26.1961,91.7825,1
22.894,91.5327,1
27.47247480573636,95.62293838979953,0
21.547168668671944,91.4896959805988,0
27.0095,88.2592,1
25.926871734388868,97.25066083169656,0
27.93706461580117,87.89115508511225,0
24.7339,93.9161,1
23.12846590680219,95.17190819979186,0
29.18630053771663,88.82372704524678,0
25.4769,94.1351,1
27.1761,88.5287,1
23.362327090888243,88.57398217615918,0
25.15246863,92.94670614,1
22.304208864726327,90.54508742176706,0
26.1028,91.8806,1
26.8843,88.1835,1
25.61677001863284,91.72049805290723,0
21.54884631522927,91.0962991707394,0
26.139878249565456,91.96991505490139,0
24.75,93.4333,1
22.3475,91.8123,1
24.192756360901015,97.08496680040578,0
26.8073,88.3162,1
27.4885,88.4451,1
24.22716785415466,91.87237518951568,0
27.679847079609793,88.78844266282597,0
27.0816,88.4397,1
25.69111465,94.09483333,1
24.128476427457844,96.23604563966458,0
27.575214474674908,94.77155902466293,0
27.7167,88.5577,1
21.98660325995605,97.15105397628368,0
28.286690778813277,90.21722331270172,0
26.160076531918353,95.89557169289436,0
28.9205,95.3429,1
26.9722,88.4481,1
26.933135080226798,91.0604565738743,0
22.597878442058615,89.84896959843702,0
27.04768643,93.61899644,1
27.8835,96.9262,1
27.635184786849926,94.58481022108766,0
26.0137,94.5163,1
28.1193,95.1645,1
26.8861,88.1704,1
26.58238655248475,93.27557029900716,0
23.9939,94.0573,1
27.8965,96.1779,1
29.49657933501961,97.02262689472161,0
22.344,91.8161,1
25.390167366981817,96.99238219508317,0
26.092493,94.257523,1
25.83762589,93.94633448,1
25.463,92.2121,1
26.8342,88.2798,1
25.0728,92.3636,1
27.229534406315317,89.7813142344083,0
26.273912342551576,96.57992479092138,0
24.3311,91.5642,1
25.0318,92.4584,1
22.20503905038308,96.72176659189142,0
26.7324,88.4089,1
25.6703,94.1095,1
23.98219649468689,91.63893695953553,0
26.8352,88.1881,1
24.4279,94.0564,1
28.255427109487066,88.5485013177185,0
26.44815801891397,95.84522524325405,0
27.772564815588556,90.37246966426987,0
27.911332813778117,92.22767970706067,0
25.732914760793097,97.46237738832895,0
22.527131715998102,95.22859396427778,0
27.851192869115504,91.8723077744084,0
27.6558,88.605,1
29.043277714680436,89.84653358278736,0
25.82860033,91.876717,1
28.135686319677305,96.81211762265089,0
25.0477,92.801,1
25.4916,91.2698,1
23.696779575340308,93.87945983872328,0
26.50326993716007,95.13749859433906,0
27.56531722785973,92.53920511443323,0
23.8986,91.7599,1
23.368499568463143,93.34643712725354,0
26.138,94.25,1
21.911013737468622,89.58832760278379,0
27.53386563247621,94.12202015586573,0
27.0096,88.2548,1
22.3421,91.8242,1
23.67682274836975,94.3374964929472,0
24.166467149320738,91.17522224605811,0
21.729599982160718,91.47619625004415,0
22.64861472197008,90.14679990388363,0
25.16,93.686,1
25.52,91.27,1
28.486237296484312,96.59152416248767,0
22.3312,91.8252,1
24.853014027317784,96.9759486320605,0
27.1141,88.4658,1
25.708684212782938,94.99466515245525,0
24.7979,92.9974,1
27.8122,89.9019,1
26.0319,94.5466,1
24.53300972451309,95.18392816657206,0
25.73111942,93.98827528,1
22.24567361025218,93.1568386678212,0
22.606992492129244,93.03947655842903,0
26.548823658160792,88.48863293428761,0
27.4,92.35,1
22.22993925035062,92.56974028125283,0
27.5523,91.752,1
27.170282270673365,90.27080830954424,0
27.0674,89.5615,1
25.51832920106373,88.15909023005209,0
26.8042,88.125,1
24.141600288340772,94.24310554363935,0
27.0869,93.6086,1
24.5582,88.1825,1
26.8826,88.2788,1
23.9723,96.8566,1
27.2145243933397,91.1313464256312,0
23.3439,93.0748,1
25.137738948564138,96.0259219280977,0
25.681984282124365,92.06239138009745,0
22.510235943667272,94.56494871122888,0
27.882658854624772,89.85756254674347,0
25.538225318595217,94.77695742437687,0
22.459092911576995,90.08147778150904,0
24.9818,93.5142,1
26.0838,94.564,1
24.3083,91.7333,1
27.869147721297693,88.24611239616897,0
21.7684,92.3783,1
23.64192700780562,90.8598945661731,0
27.4459,88.6193,1
22.548392331436062,95.23318376313824,0
27.3721,88.708,1
22.364765011223657,95.43753273861407,0
24.8063,93.9482,1
26.1978,91.7665,1
25.616,94.1167,1
26.8716,94.9921,1
26.159,91.8178,1
28.374737473346133,96.06771096468916,0
27.1032,93.6884,1
28.03512991664992,97.17280108609769,0
23.293958952860525,94.17034213898508,0
22.3521,91.8151,1
23.73299994177497,97.1788243092691,0
21.5202,91.9696,1
26.8781,88.2807,1
23.779423460506866,92.10872748511117,0
25.6226,96.2946,1
25.8509,97.4381,1
24.9037,93.487,1
27.02149311,88.25902123,1
23.7365,92.7146,1
26.8366,88.0839,1
21.562584857217264,94.14357028179411,0
23.93068409473782,93.25954409172027,0
22.3496,91.8138,1
25.84088912403132,91.75371388576589,0
25.61953667,96.3086022,1
26.944,88.4441,1
23.7705,92.5217,1
25.033838268830515,89.33236353409633,0
23.231077119028846,89.59595347164532,0
25.2193,90.5549,1
25.5215,93.1645,1
27.825455748711498,91.34801797923399,0
24.6108,92.562,1
26.71207591546949,92.36385798554085,0
26.96437841,92.78260587,1
23.0137,91.7174,1
29.13052742016864,92.2011199513933,0
26.1044,91.7082,1
27.8776,94.25,1
26.09748244,91.8744337,1
25.3218334981255,96.9283168886506,0
26.357979951127454,89.42755469066768,0
28.733242327149803,92.61825467928153,0
23.75406693,92.74128531,1
22.80452414,91.91261915,1
22.27373101466771,88.69963468078743,0
27.2298,94.0989,1
26.9653186,88.2667225,1
26.3335,94.5512,1
28.69185190994072,90.79010599432229,0
24.78686889197227,92.04543202984196,0
24.400781351856356,91.3097325345638,0
27.0875,88.4572,1
28.3036,95.4112,1
27.97875751,94.26296826,1
28.368746010702253,96.26001779418907,0
24.863570670183265,89.03469165087378,0
22.954718857261533,96.05424251223086,0
27.579017196861987,95.11812450489576,0
27.21962595,89.5187916,1
22.3507,91.8147,1
23.327948594916677,92.18008268486322,0
26.3897,94.9439,1
22.92921504424105,92.65568529658789,0
25.170814820699192,96.67111162048327,0
24.313169485545192,93.62397788487937,0
24.416,94.0984,1
27.04,88.264,1
25.99269131193658,93.48871130257292,0
22.6239,91.6743,1
24.2315,92.6755,1
26.8833,88.2833,1
27.65170184083791,94.11389164934866,0
26.9974,88.4314,1
26.1061808,91.85158907,1
23.97187751063928,94.61617809679636,0
23.78582520690522,88.55158853248794,0
24.9849,92.8411,1
25.62361607932173,88.62251670623368,0
27.256,90.5257,1
23.73941422,92.71505961,1
27.1748,88.6458,1
28.80263212818844,90.13604898100624,0
28.414000271401914,88.54429071138252,0
26.8867642,88.28044714,1
25.570976120556093,94.75105226212037,0
27.337854293550542,95.62914425076148,0
26.8811,88.2779,1
28.156207304573655,93.79581505405113,0
26.88161,95.399897,1
28.464148558694134,96.65249004164475,0
28.44473719095252,95.07775722743933,0
25.64319355,89.45570226,1
22.521022378249285,92.33368444755341,0
25.42702955619023,96.22407361345056,0
27.7344,88.633,1
24.033289231467197,91.48609115596975,0
21.551990077424488,95.65147542977492,0
25.815032240957006,95.19635476072897,0
24.8669,92.3576,1
25.4786,94.1327,1
23.795309734951417,87.80393761506369,0
26.89,88.28,1
27.16009861,91.6036289,1
22.5584947898002,89.87809703149325,0
21.71336152642351,91.1909752579449,0
28.386237617875985,97.2194602628521,0
23.8917,90.9733,1
27.21782272,89.51924545,1
27.8837,93.0515,1
25.8833,91.2,1
23.697389339889273,90.73735822084842,0
24.26099153354406,93.02423160372757,0
25.0633,92.8025,1
22.51956415425711,89.23650972000458,0
23.3572,92.7878,1
25.82601444,91.87113067,1
25.38,91.88,1
25.5098,93.8794,1
26.1966,91.802,1
26.1097,91.7747,1
27.83329566290835,91.4537892687461,0
27.0987,93.816,1
22.42273401481142,96.91060026114974,0
28.262431401140788,90.2259527767547,0
26.260329825212597,91.601992448053,0
23.297578696252458,88.97374069992217,0
23.9304,88.2374,1
25.46262919693139,97.31393594499991,0
24.88725093057683,94.06644076111483,0
29.253629044593737,92.3540588295519,0
22.60718827682745,95.57221447427001,0
25.7131,94.0885,1
26.8797,87.9172,1
28.542559838065802,91.10128677869355,0
27.0161,88.2478,1
22.44394492,91.97239273,1
23.941526938708805,92.26494137638574,0
26.1147,94.3864,1
27.7,92.8,1
28.3092,95.4149,1
27.392515774040657,88.04042771041243,0
26.1662,91.7138,1
22.95191317778501,96.68590604288964,0
25.583,91.893,1
22.74383599849425,91.10043001022451,0
27.1667,88.35,1
28.69301467164619,88.8039682095228,0
27.6802471,93.62592773,1
27.085115159905815,95.61644674277824,0
22.693580675789242,88.32000802063757,0
26.82086290448247,91.93961086073129,0
24.976510068517154,88.8515047079827,0
27.06857590860787,95.84868735658237,0
25.0672,93.4093,1
25.882975604886628,95.85652094629772,0
27.041636788695058,91.08404397029888,0
27.8458,95.2253,1
28.412215475428706,96.32946467492081,0
27.0667,89.5833,1
26.420067107324588,96.09634570312407,0
22.77997113,92.03513581,1
27.2872,88.2816,1
27.1954,88.6115,1
